# Directed graph: web-NotreDameSCC.txt 
# Save as tab-separated list of edges
# Nodes: 203609 Edges: 239438
# FromNodeId	ToNodeId
31	633
45	827
45	828
45	829
109	108
109	1041
109	1113
109	1114
112	1121
114	1131
115	1132
326453	1192
326453	17119
326453	18992
326453	45379
326453	58537
326453	60604
326453	60605
326453	60606
326453	60607
326453	60608
197	1639
197	1640
213	1737
213	1738
213	1739
217	1767
252	1996
252	1997
268	2018
268	2019
268	2020
268	2021
268	2022
268	2023
268	2024
268	2025
268	2026
268	2027
312	2115
312	2116
326874	2096
326874	2097
326874	2098
354	2218
369	2263
369	2264
369	2265
440	2428
472	2519
472	2520
472	2521
508	326138
508	326862
509	2018
509	2019
509	2020
509	2021
509	2022
509	2023
509	2024
509	2025
509	2026
509	2027
561	2741
561	2742
565	2751
565	2752
575	2776
592	2806
592	2807
592	326860
666	2930
666	2931
666	2932
666	2933
666	2934
689	3014
689	3015
694	3028
694	3029
700	3065
700	3066
700	3067
700	3068
700	3069
719	3116
719	3117
719	3118
326388	3244
326388	3245
326388	10806
326388	11966
326388	11967
326388	11973
326388	11974
326388	11975
734	3172
734	3173
734	3174
734	3175
734	3176
734	3177
737	3193
737	3194
746	3219
746	3220
747	3221
747	3222
753	3244
753	3245
753	3247
753	326388
756	326096
326551	321287
326551	321288
326551	321289
326551	321290
326551	321291
326551	321292
326551	321293
326551	321294
326551	321295
326551	321296
326551	321297
760	3302
761	3303
761	3304
784	3383
790	3404
790	3407
790	3408
790	326546
798	3429
798	3430
802	326159
805	3446
812	3448
820	3449
820	3450
820	3452
820	3454
820	325761
820	326237
824	3461
829	3485
829	3486
829	3487
829	3488
829	3489
829	3490
829	3491
829	3492
829	3493
829	3494
829	3495
829	3496
829	3497
829	3498
829	3499
829	3500
829	3501
829	3502
829	3503
829	3504
829	3505
829	3506
829	3507
829	3508
829	3509
829	3510
829	3511
829	3512
829	3513
829	3514
829	3515
829	3516
829	3517
829	3518
829	3519
829	3520
829	3521
829	3522
829	3523
829	3524
829	3525
829	3526
829	3527
829	3528
829	3529
829	3530
829	3531
829	3532
829	3533
829	3534
829	3535
829	3536
829	3537
829	3538
829	3539
829	3540
829	3541
829	3542
829	3543
829	3544
829	3545
829	3546
829	3547
829	3548
829	3549
829	3550
829	3551
829	3552
829	3553
829	3554
829	3555
829	3556
829	3557
829	3558
829	3559
829	3560
829	3561
829	3562
829	3563
829	3564
829	3565
829	3566
829	3567
829	3568
829	3569
829	3570
829	3571
829	3572
829	3573
829	3574
829	3575
829	3576
829	3577
829	3578
829	3579
829	3580
829	3581
829	3582
829	3583
829	3584
829	3585
829	3586
829	3587
829	3588
829	3589
829	3590
829	3591
829	3592
829	3593
829	3594
829	3595
831	3602
831	3603
842	3656
850	3673
850	3674
880	3726
1029	4140
1106	4303
1120	4345
1120	4346
1120	4347
1120	4348
1120	326458
326391	325777
1184	1193
1192	39
1192	4770
1192	4771
1193	1192
1193	4772
1209	4773
326239	262410
326239	292509
326239	292511
326239	292513
1302	2950
326869	1258
326869	17217
326869	20262
326869	20263
326869	20264
326869	22603
1319	326875
1350	6902
1350	6903
1350	6904
1350	6905
1350	6906
1350	6907
1350	6908
1350	6909
1353	1380
1353	6890
1353	6895
1353	6899
1353	6900
1353	6903
1353	6910
1353	6911
1353	6912
1353	6913
1353	6914
1353	6915
1353	6916
1353	6917
1353	6918
1353	6919
1353	6920
1353	6921
1353	6922
1353	6923
1353	6924
1353	6925
1353	6926
1353	6927
1353	6928
1353	6929
1353	6930
1353	6931
1353	6932
1353	6933
1353	6934
1353	6935
1353	6936
1353	6937
1353	6938
1353	6939
1353	6940
1353	6941
1353	6942
1353	6943
1353	6944
1353	6945
1353	6946
1353	6947
1353	6948
1353	6949
1353	6950
1353	6951
1353	6952
1353	6953
1353	6954
1353	6955
1353	6956
1353	6957
1353	6958
1353	6959
1353	6960
1353	6961
1353	6962
1353	6963
1353	6964
1353	6965
1353	6966
1353	6967
1353	6968
1353	6969
1353	6970
1353	6971
1353	6972
1353	6973
1353	6974
1353	6975
1353	6976
1353	6977
1353	6978
1353	6979
1353	6980
1353	6981
1353	6982
1353	6983
1353	6984
1353	6985
1353	6986
1360	6892
1360	6987
1360	6988
1362	6989
1362	6990
1362	6991
1365	6992
1483	1500
1490	1500
1490	7167
1490	7168
1490	7169
1490	7170
1490	7171
1490	7172
1490	7173
1490	7174
1490	7175
1490	7176
1490	7177
1490	7178
1490	7179
1490	7180
1490	7181
1490	7182
1490	7183
1490	7184
1490	7185
1490	7186
1497	7193
1497	7194
1497	7195
1497	7196
1497	7197
1497	7198
1520	7288
1522	7295
1522	7296
1522	7297
1522	7298
1522	7299
1522	7300
1522	7301
1530	7407
1530	7408
1530	7409
1530	7410
1544	1566
1544	7456
1544	7457
1544	7458
1544	7459
1544	7460
1544	7461
1545	1547
1545	1553
1545	1563
1545	7456
1545	7461
1546	7462
1546	7463
1546	7464
1550	7465
1552	7458
1560	7466
1561	7463
1577	7457
1578	7462
1578	7464
1580	7476
1580	7477
1580	7478
1580	7479
1580	7480
1580	7481
1580	7482
1580	7483
1580	7484
1580	7485
1580	7486
1580	7487
1580	7488
1611	213
1625	7537
1625	7538
1625	7539
1625	7540
1625	7541
1625	7542
1625	7543
1625	7544
1625	7545
1625	7546
1625	7547
1625	7548
1627	7549
1627	7550
1628	7551
1628	7552
1629	7553
1629	7554
1650	7584
1650	7585
325951	136224
1706	8207
1706	8208
1706	8209
1756	326459
1756	326865
1759	326459
1759	326865
1760	8437
1760	8438
1760	8439
1760	8440
1766	326865
1862	10050
1862	10051
1862	10052
1937	10181
1937	10182
1937	10183
1937	10184
1937	10185
1937	10186
1937	10187
1937	10188
1937	10189
1937	10190
1937	10191
326381	32331
326381	82621
326381	82622
326381	82623
326381	82624
326381	82625
326381	82626
326381	82627
326381	82628
326381	82629
326381	82630
326381	82631
2018	2263
2018	2264
2018	2265
2027	10530
2027	10531
2027	10532
326875	6692
326875	6693
326875	6694
326875	6695
326875	6696
326875	6697
326875	6698
326875	6699
326875	6700
326875	6701
326875	6702
326875	6703
326875	6704
326875	6705
326875	6706
326875	6707
326875	6708
326875	6709
326875	6710
326875	6711
326875	6712
326875	6713
326875	6714
326875	6715
326875	6716
326875	6717
326875	6718
326875	6719
326875	6720
326875	6721
326875	6722
326875	6723
326875	6724
326875	6725
326875	6726
326875	6727
326875	6728
326875	6729
326875	6730
326875	6731
326875	6732
326875	6733
326875	6734
326875	6735
326875	6736
326875	6737
2120	10533
2120	10534
2126	10535
2126	10536
2126	10537
2126	10538
2126	10539
2126	10540
2126	10541
2126	10542
2126	10543
2126	10544
2126	10545
2126	10546
2126	10547
2126	10548
2126	10549
2132	10550
2140	10551
2171	2172
2177	10555
2177	10556
2188	10564
2188	10565
2198	10584
2198	326872
2210	10610
2217	10612
2217	10613
2217	10614
2217	10615
2217	10616
2217	326175
2264	2263
2264	10632
2264	10633
2264	10634
2264	10635
2264	10636
2264	10637
2264	10638
2264	10639
2264	10640
2264	10641
2520	2519
2520	10766
2520	10767
2552	10784
2552	10785
2553	10785
2564	10795
2564	10796
2564	10797
2564	10798
2564	10799
2649	2651
2649	10830
2649	10831
2649	10832
2649	10834
2649	10835
2649	10836
2649	10837
2649	326834
2657	10838
2657	10839
326095	24718
326095	24719
326095	24730
2751	2752
2751	10853
2751	10854
2751	10855
2751	10856
326140	19403
326140	49268
326140	49269
326140	49271
326140	49272
326140	49273
326140	105719
326140	105720
326140	105722
326140	105723
326140	105724
326140	105725
326140	105726
326140	105727
326861	33311
2807	2806
326873	2188
2950	11206
2954	11209
2954	11210
2954	11211
2964	11212
2964	11214
2964	11215
2964	11217
2964	326859
2967	11218
2971	11226
2975	11231
2975	11232
2975	11233
2998	11297
2998	11298
2999	3002
3014	326872
3015	2185
3015	3014
3015	11348
3015	11349
3015	11350
3015	11351
3015	11353
3015	326833
3018	11354
3018	11355
3018	11356
3018	11357
3018	11358
3018	11359
3018	11360
3024	3025
3028	3029
3028	11369
3028	11370
3028	11371
3028	11372
3028	11373
3028	11374
3028	11375
3028	11376
3028	11377
3028	11378
3028	11379
3052	11441
3052	11442
3052	11443
3058	11452
3058	11453
3058	11454
3069	11462
3069	11463
3075	11488
326462	325777
3107	11553
3107	11554
3116	3118
3118	3117
3132	11625
3146	11757
3148	11758
3148	11759
3148	11760
3148	11761
3151	11763
326083	283801
326083	283802
326083	283803
326083	283804
326083	283805
326083	283806
326083	283807
326083	283808
326083	283809
326083	283810
326083	283811
326083	283812
326083	283813
326083	283814
326083	283815
326083	283816
326083	283817
3193	11847
3193	11848
3194	3193
3194	11850
3194	11852
3194	326323
3194	326445
3213	11911
3213	11912
3213	11913
3217	11914
3220	3219
3220	11915
3220	11916
3220	11917
3220	11918
3220	11919
3244	11968
3244	11969
3244	11970
3245	11971
3245	11972
326389	1310
326389	6689
3256	12017
3257	1302
3260	12019
3261	12020
3263	12022
3263	12023
3263	12024
3263	12025
3263	12026
3263	12027
3263	12028
3263	12029
3263	12030
3263	12031
3263	12032
3263	12033
3263	12034
3263	12035
3263	12036
3293	12231
3293	12232
3296	12233
3296	12234
3302	12238
3302	12239
3302	12240
3302	12241
3302	12242
3303	3304
3303	12243
3303	12244
3303	12245
3303	12246
3303	12247
3303	12248
3323	12269
3323	12270
3323	12271
3323	12272
3323	12273
3327	3323
3328	12274
3350	3359
3354	12311
3354	12312
3354	12313
3354	12314
3354	12315
3354	12316
3354	12317
3355	12318
3355	12319
3355	12320
3355	12321
3357	12327
3357	12328
3357	12329
3357	12330
3357	12331
3357	12332
3357	12333
3357	12334
3357	12335
3357	12336
3382	12398
3388	12416
3388	12417
3388	12418
3388	12419
3388	12420
3388	12421
3388	12422
3411	12506
3418	12507
3418	12508
3418	12509
3418	12510
3418	12511
3418	12512
3418	12513
3430	3429
3430	12524
3430	12525
3430	12526
3430	12527
3430	12528
3430	12529
3430	12530
3445	1902
3445	7127
3449	326237
3450	326237
3452	12577
3452	326237
3454	326237
3471	326167
3471	326871
326872	2879
3482	12664
3482	12668
3482	12669
3482	12671
3482	12672
3482	12673
3482	12674
3482	12675
3482	12676
3482	326871
3483	12664
3483	326871
3598	12704
3602	3603
3602	12721
3602	12722
3602	12723
3602	12724
326452	1179
326452	7069
326452	24676
326452	24677
326452	24678
326452	24679
3633	12779
3637	12788
3637	12789
326267	2730
326267	3630
3654	3652
3654	12857
3654	12858
3654	12859
3654	12860
3654	12861
