# Directed graph: Harvard500SCC.txt 
# Save as tab-separated list of edges
# Nodes: 147 Edges: 165
# FromNodeId	ToNodeId
5	501
6	378
6	381
6	384
6	501
378	501
381	501
384	501
502	5
502	501
27	501
31	501
33	501
34	501
35	501
37	501
38	501
42	27
42	359
42	367
42	378
42	402
42	403
42	422
42	428
42	432
42	501
359	501
367	501
402	501
403	501
422	501
428	501
432	501
43	501
48	501
49	501
50	501
57	501
58	501
59	501
60	501
86	501
92	501
94	501
100	501
110	501
112	501
113	501
114	501
122	501
127	501
132	501
142	501
143	501
145	501
147	501
151	501
154	501
156	501
157	501
158	501
159	501
161	501
162	501
163	501
166	501
167	501
181	501
184	501
194	501
216	501
217	501
221	501
249	501
259	501
261	501
282	27
285	501
293	33
293	501
294	33
295	34
296	34
297	34
298	35
298	162
299	35
301	501
302	37
306	501
307	501
308	501
309	501
310	501
312	409
312	501
409	501
331	502
334	502
335	331
335	502
337	501
338	501
340	501
347	501
349	501
350	501
351	501
353	501
355	501
356	501
357	501
364	501
365	501
366	501
368	501
369	501
370	501
372	501
373	501
374	501
375	501
376	501
385	145
385	501
387	501
388	501
390	501
393	501
394	393
394	501
396	501
397	501
399	501
400	501
401	501
405	501
406	501
412	501
413	501
416	501
418	501
423	501
429	501
433	501
435	501
436	501
440	501
442	501
445	501
447	501
449	501
452	501
456	501
458	501
472	501
473	501
474	501
480	501
481	501
485	501
487	501
493	501
494	501
